COMPANY;MES;ANO;VALOR;DATA_EMISSAO;NOTA
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;8;2021;3714812,8275;31/08/21;65660
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;8;2021;83400,885;31/08/21;160023
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;8;2021;5989,9875;02/09/21;9467
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;8;2021;1455096,0525;31/08/21;66780
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;8;2021;1412844,825;01/09/21;22652
ecce772718b1632237b4c4845f1ccc1ad8ea62f81e94664a079eb3d771bdf9ba;8;2021;59135,25;01/09/21;1344
38792e8e0e74216a6ba4dba81df2b8394aceb63ed7d43d8c17f5388b500d6923;8;2021;348356,34;31/08/21;2274
4aaaf1595bf1bc2b9953d64da5d804fcab0a6d18940d808c007be69c7626deed;8;2021;197401,92;01/09/21;16200
2882df514d7d0d4676a9f35d4123716340417a68ddb88c5f3b8ef3a9600b1918;8;2021;254139,03;31/08/21;18307
0ce1b3cf2bd00bfd27b25fb6a2d9665a27e6866f3f9c424b85591ef4cc6a6b59;8;2021;286446,9675;31/08/21;8141
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;8;2021;26024,7675;01/09/21;26150
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;2;2021;5779,4925;04/03/21;73924
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;2;2021;1611,2325;08/03/21;61000
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;2;2021;218,5575;08/03/21;61429
50bdd24c92af81413731444c4985ace3032a2b4b34b389cb4c0d9fbd8deecb84;6;2021;20478,495;01/07/21;27611
a23dd91fcce4545840044e21ea5a1e917e7d4b65333664a15f91391304ed52de;6;2021;537640,02;30/06/21;23937
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;6;2021;64400,295;01/07/21;24017
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;6;2021;1117531,65;01/07/21;20536
4aaaf1595bf1bc2b9953d64da5d804fcab0a6d18940d808c007be69c7626deed;6;2021;139228,6725;01/07/21;14084
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;6;2021;305495,5575;02/07/21;39881
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;6;2021;4117842,915;30/06/21;61853
6e63340d51a92f6f6688f3ffec18a3df14f0976232b975ece415669674b2baaa;8;2022;9051,9075;01/09/22;24260
261e7698ac0ed1bcc42b495c14348db83fdb698e924d16dc92273910479fb282;8;2022;242231,4825;02/09/22;6418
a5ebefe1d23473e7971876a30c50fa2246bd1b22e9237da5d069a2990a39b245;8;2022;323981,97;02/09/22;8913
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;8;2022;141340,1175;08/09/22;40175
6f3dbd28708af1ddbfbe650c741aed5b9924a26a492ae1f7a515ff0490f49bf8;8;2022;58897,4325;01/09/22;33055
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;8;2022;15571,5225;02/09/22;161346
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;8;2022;20639,865;02/09/22;83835
eab10c13caa04595d0bd18b33ca786aee1650e4639ad4df72924f6156d7a91ae;8;2022;228995,58;31/08/22;32207
cd132417c152f85602ab871148411f353a2cb4a4b38ad159a999a55bec4ddc3b;8;2022;285593,775;31/08/22;41260
6295a46430cce8569ee49ff019182898f8bb4a71aa954670091bf4b057796187;8;2022;2620,005;01/09/22;7672
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;8;2022;14373,735;06/09/22;41380
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;10;2022;124205,6625;04/11/22;23822
2a39109408dc2aa4d5ec3846984baf7e8c3e53aacc6fa259e082ceaceec57a0c;10;2022;208275,1425;03/11/22;2810
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;10;2022;846445,305;31/10/22;104827
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;10;2022;3725,88;01/11/22;26687
9982344b22000dcfc97cdc33c3c0039d286be0a47ffbbac10a49778b73a0d071;10;2022;55431,4125;07/11/22;43000
38792e8e0e74216a6ba4dba81df2b8394aceb63ed7d43d8c17f5388b500d6923;10;2022;207824,1;31/10/22;18986
95dac48a0805f6259bff79560b3327bc9e5e2ce979fe9eb52c960658e6503832;10;2022;116742,8175;08/11/22;19148
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;10;2022;31904,4525;01/11/22;42811
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;10;2022;150047,3475;03/11/22;11729
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;1;2022;147794,9025;31/01/22;32583
d0ac63607a1b3610d3b176cc0fcc83bbcf81c5cec38245c6ba78997c66b6754d;1;2022;153452,82;31/01/22;32465
c79c53924117ec71ea389ce1de03f00495a5a67d45ed5ac5fc67744827464f1b;1;2022;51828,6525;03/02/22;33504
68029c24fe42facb13764924eb9eb2788d997ff1c916640d65f94f4536aa2ea4;1;2022;76810,635;31/01/22;32550
bef150d5cfef95596f7243d9f1c66a205bf5eeca511461a76b83a2c242069235;1;2022;164547,5175;31/01/22;33589
61c61504181d2e6c8bf66ab9fcb25fdfb140c8d40e5e3f623bc817d4e0fc4b91;1;2022;339398,58;02/02/22;32001
fde1d4640db25c634a26baf70376b7817765e0e53ee972e7d359a23e10ba00f7;1;2022;21809,0475;03/02/22;36425
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;1;2022;42440,235;03/02/22;35507
ae610f52f0590cbb6677b030fe70405ee7aa96e97d61d79e32122fa90d797ab1;1;2022;502158,765;31/01/22;33577
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;634749,315;03/02/22;529266
a2f2a2628fb145a8a6128f57ba023efec5d552f2d1ec7f3ec88d03434411720e;1;2022;130560,195;01/02/22;18147
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;1;2022;32813,5875;02/02/22;32033
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;1;2022;5334,48;03/02/22;31660
eb894c055c058829739241ff1ad141bd9f60c3789c55881fbb6bdf031fbdf3ad;8;2022;15562,3125;02/09/22;40993
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;8;2022;199452,735;31/08/22;36968
7b7ac860e214a4635068ef1295f6527abf15adbd9e1dcfd607e3b2c5b9d10d09;8;2022;33570,3975;01/09/22;40219
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;8;2022;869,1225;05/09/22;342136
d9579a321b110018b499be4f80343a5d34cb8a9e89c0f1b897ca63adeaf7f888;8;2022;4185,33;31/08/22;16050
4f0db663c1e2e5a79a59a44a2765042a2215b8cb548748864f5aa01d4d118d90;8;2022;395417,28;02/09/22;12859
26c85045b526b0e9ad8ec4bfd94d4f0114a5db0f8a25aaa68390e67b93b5be4e;8;2022;33256,065;03/09/22;1528
2882df514d7d0d4676a9f35d4123716340417a68ddb88c5f3b8ef3a9600b1918;8;2022;161971,41;31/08/22;32693
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;8;2022;19941,5325;01/09/22;40296
4b9b4b7c573540c47759e0285cc643a4e8b626864373aa075f077990ccde7cd8;8;2022;259056,195;05/09/22;8778
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;10;2022;14586,18;01/11/22;42005
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;10;2022;150047,3475;03/11/22;11731
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;10;2022;150047,3475;03/11/22;11730
6026e21b5c87fcf23942e02b8ec677022ff32e60ba1568f9c1f3eb11e514869a;10;2022;102786,78;01/11/22;10153
b18b13e5bb1b1656d2dc6766e07ce8d76bc12c17a50f3159f2397d3f4ae04de5;10;2022;360773,0325;01/11/22;16993
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;10;2022;7317,33;03/11/22;20435
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;10;2022;203714,9475;01/11/22;43851
ecce772718b1632237b4c4845f1ccc1ad8ea62f81e94664a079eb3d771bdf9ba;10;2022;78896,58;01/11/22;17999
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;10;2022;196571,2575;01/11/22;42729
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;10;2022;1818,465;07/11/22;195506
a0e3f9c641c8babca15e4e7c8c2e09a9c63f5559adf1847d74b3fe307db9f3aa;1;2022;297047,37;31/01/22;32558
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;1;2022;708843,4125;31/01/22;144862
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;62618,775;03/02/22;530815
74c283d4b5f864f90526e24d93a4e6ef9d876d606b4fcbfb9a97568b2bd0a940;1;2022;206839,65;01/02/22;6883
1e6c2674c2fd0a385df86d5b8dce5210ef6d81029511e9924d3ce4ba7255f570;1;2022;115094,25;31/01/22;32558
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;13811,8275;31/01/22;293364
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;1;2022;816057,795;01/02/22;31995
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;1;2022;66793,53;02/02/22;33961
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;1;2022;25018,245;02/02/22;159983
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;3329,415;31/01/22;296879
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;1;2022;24242,865;01/02/22;75290
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;8;2022;321632,985;05/09/22;174647
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;8;2022;7401,6225;05/09/22;344694
1ddc9c1f9429172df2e790df8a1060e2134216ec2a48539c00ad5ba7241e13ce;8;2022;386041,815;31/08/22;24565
50bdd24c92af81413731444c4985ace3032a2b4b34b389cb4c0d9fbd8deecb84;8;2022;16869,7125;01/09/22;45281
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;8;2022;561530,8425;31/08/22;160769
26c85045b526b0e9ad8ec4bfd94d4f0114a5db0f8a25aaa68390e67b93b5be4e;8;2022;13701,7875;01/09/22;261
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;8;2022;20251,4025;05/09/22;177008
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;8;2022;3969,945;05/09/22;343415
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;8;2022;27914,22;02/09/22;5363
227b94356469673d8d7d12b07126df36bab142a0e02b8951e5ec96a19bee2e01;8;2022;18439,32;01/09/22;260
0625e809aa0ba52848b030fe5353752d3816004601bd0be260371f25cc455b1e;8;2022;50275,86;06/09/22;491
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;10;2022;39577,02;01/11/22;42729
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;10;2022;5172763,7775;31/10/22;224916
2882df514d7d0d4676a9f35d4123716340417a68ddb88c5f3b8ef3a9600b1918;10;2022;160350,9975;31/10/22;35075
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;10;2022;196635,9225;01/11/22;42986
c738b8801ff6ef293c2e53f07c90d9b5e856c928b90fa42cbd92daed72471946;10;2022;223373,8425;01/11/22;42976
ef808b6ad3c2e31fdf3da46626f836bb043edc47fa8ee44b9787af75103a1638;10;2022;744900,0825;01/11/22;43132
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;10;2022;43410,03;09/11/22;81560
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;11;2022;39939,1425;07/12/22;652706
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;11;2022;59624,9625;08/12/22;12346
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;11;2022;173466,2325;07/12/22;652892
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;1;2022;59511,075;01/02/22;41059
732b9ab1a0914c5cc3e1c105d33328a31c36242be6af1ee0ce099f5f75b92ca7;1;2022;173797,065;31/01/22;32577
5db1cd43f2bfbb2b48f8e0a19c6a0155ba2ab11d61aee1f8e248224b084bd8a8;1;2022;21277,08;02/02/22;32646
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;1;2022;4719,96;01/02/22;31782
01168cab89ceaf5ecd0e6b9aca711a04e259076b6cf1c3655063166a7f27b6a0;1;2022;89956,92;01/02/22;33973
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;1;2022;2277532,8;28/01/22;202763
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;3128,325;03/02/22;531068
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;1;2022;6000,8025;31/01/22;19789
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;1;2022;295990,155;01/02/22;31891
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;16693,965;03/02/22;529331
568494e204be7c505a1e6d18fc2bd5d498a9ad89ba439cdafda3b3ed391def31;1;2022;58593,8625;01/02/22;12039
cbcc61b6ae9e0146d085c552b1ad80e82716279ce0b975d55fa883667d0ce7a8;1;2022;413946,6225;02/02/22;326
a200243480bba58b5829832c266f8d9657994468d5a9bf4513a43789b4cd3422;1;2022;1100986,785;31/01/22;32577
b6409e70236b03ce755885381b81e2556a0ee341b58c5f52e808e92d2dd2bbba;10;2022;219021,675;31/10/22;21121
1d4f844fde4a1cd392d8a9f0e8d951eab23640d2ebc8e53bd9d4fe7e31345ae2;10;2022;141173,28;01/11/22;42703
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;8;2022;9052,17;09/09/22;52301
548b175e8ebd96bf0a70e9da6c429307110a8a3499feac30ad15385094a443d1;10;2022;4801,6575;01/11/22;14850
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;10;2022;43313,07;31/10/22;42774
50bdd24c92af81413731444c4985ace3032a2b4b34b389cb4c0d9fbd8deecb84;10;2022;16668,3225;01/11/22;46928
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;10;2022;108744,2925;01/11/22;42944
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;10;2022;72002,82;03/11/22;31113
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;181851,075;31/01/22;295714
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;10540,935;31/01/22;292199
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;1;2022;17407,5525;31/01/22;32561
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;1;2022;73809,72;31/01/22;31677
af9972d08f663015ee7bf3de49d059b620cf934abb9702ea047c6cd6c81a7c34;1;2022;6476,4825;31/01/22;1418
392ef1fb920cb300db67553e381e82657e6ae401ebeb987f1e19ea1ec1f6afe1;1;2022;80785,53;01/02/22;21692
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;1;2022;28142,1675;01/02/22;33668
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;17549,0925;03/02/22;536839
49f572f108a923aa49fa5dd4d69bbb55a393f5299b7292c47be56b9d64206660;1;2022;66499,44;31/01/22;32554
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;10824,03;31/01/22;294533
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;36005,7675;03/02/22;531052
4f0db663c1e2e5a79a59a44a2765042a2215b8cb548748864f5aa01d4d118d90;1;2022;90668,955;03/02/22;4097
7a9d80e4e2dfd3b504299cfc251823bab434efd6a81ff0d67b7fb805a9c71aff;1;2022;3618603,3375;31/01/22;31435
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;1;2022;478621,485;02/02/22;155243
6e5083d53bf280287e75d646967cfea7a73e04c7a3b349b14ab82af84adc14a0;10;2022;37601,685;01/11/22;42849
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;10;2022;31380,15;01/11/22;43638
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;10;2022;122640,8025;07/11/22;23315
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;10;2022;122640,81;07/11/22;23316
a8d11a09f77a6220f32a346234e8736f8a7bb6141a8f1cf07f8b6fdb31030425;10;2022;284581,725;01/11/22;43105
503a048720b15d4775b4c03a71b87624494193657500d478417b4f3058c2005b;10;2022;25822,8;08/11/22;36026
4b9b4b7c573540c47759e0285cc643a4e8b626864373aa075f077990ccde7cd8;10;2022;261773,97;07/11/22;11330
5df97ac7ee51d36d3e66f389976e3b1da0118406d43dca53880b47986b356162;10;2022;27981,255;08/11/22;28905
0ce1b3cf2bd00bfd27b25fb6a2d9665a27e6866f3f9c424b85591ef4cc6a6b59;10;2022;176218,92;31/10/22;24955
4d8d418aafc8fd15dfaa5ec03b55d9ab5d262c457f9f47d595f32e674fe93f1d;10;2022;36446,265;03/11/22;13641
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;10;2022;38291,2575;01/11/22;42789
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;10;2022;23840,2275;07/11/22;632801
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;1;2022;61107,06;01/02/22;29235
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;1;2022;92174,1675;04/02/22;31844
6c65392df906255b7c79c1b887802bc922f818200db8c76ec53c1a76f5143b47;1;2022;103373,8875;31/01/22;32549
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;1;2022;457089,555;01/02/22;42224
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;1;2022;831769,3425;31/01/22;143697
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;183592,335;31/01/22;286344
da234e28d18b9cff96e5e5330bdde529bcbe2c4a131dc9efbd6d062a9bba5fa7;1;2022;395507,2125;01/02/22;17837
adff7f33d1a24b2bf8eb59749dbc1281ab9277476f508a8edfc360599f83b9e5;1;2022;11569,17;02/02/22;31815
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;1;2022;10818,8625;02/02/22;161147
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2022;15046,05;03/02/22;533218
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;1;2022;43056,405;02/02/22;143242
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;10;2022;122640,8025;07/11/22;23314
4520aa1a004ba952de7ade3e3dad44cf0d66659ed34d8f30dd5c444bf780d7d6;10;2022;154422,2175;31/10/22;27234
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;10;2022;40608,4425;01/11/22;42769
cb1f53e634bb83b35b3299fb6a00d6e15fb71b742496dedda49ee6e267e7b810;10;2022;268557,75;01/11/22;48118
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;10;2022;125397,6075;01/11/22;43631
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;10;2022;84081,7125;01/11/22;43812
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;10;2022;894109,935;01/11/22;39349
39d1fe73580694c2eb5e6dd52c036a869d0168838c4cd8677893804d682e24dd;10;2022;10660,02;01/11/22;5405
1ddc9c1f9429172df2e790df8a1060e2134216ec2a48539c00ad5ba7241e13ce;10;2022;381821,0625;31/10/22;26552
03a56b531eaac4c1676868c4b41fec509a6533e424eeab0da581ec554a1f6c81;10;2022;88772,55;01/11/22;33695
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;10;2022;57637,845;31/10/22;220828
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;7995,3675;31/01/22;289867
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2022;5877,315;02/02/22;309293
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;1;2022;21337,7625;06/02/22;32827
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;1;2022;42440,2275;03/02/22;35837
0f074171fb28ccc58f8761a2dce884108d92c1db5023767bae698f2b307a1791;1;2022;219,96;01/02/22;31724
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;1;2022;816057,795;01/02/22;33160
233d1fd377d0f2d62aa0cc0a9901149077bc4083d4e41c7b2f95b42a662db321;1;2022;25800,765;03/02/22;34244
88d31b93730ed52eb740e5007487a2e9ca48f071d0071eaefaf42e123cb932db;1;2022;196316,295;03/02/22;31562
a5ebefe1d23473e7971876a30c50fa2246bd1b22e9237da5d069a2990a39b245;1;2022;123816,015;04/02/22;507
ac78268421dc32d7cee87d44cd9da7dc1c578b76fe86f8af62da700c6bd60603;1;2022;147588,705;01/02/22;31847
2e2eda81b59ddb85ac6689cc7b89415a09201455f1f62afe55fb494b58882232;1;2022;294595,7775;31/01/22;11005
d9579a321b110018b499be4f80343a5d34cb8a9e89c0f1b897ca63adeaf7f888;1;2022;6413,7825;31/01/22;7544
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;1;2022;59986,935;03/02/22;35050
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;1572535,125;31/01/22;285153
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;2;2021;363710,9025;04/03/21;169506
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;2;2021;225103,875;04/03/21;169505
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;2;2021;44778,3;05/03/21;21910
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;2;2021;29396,07;05/03/21;21755
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;3;2021;217,89;12/04/21;64835
9982344b22000dcfc97cdc33c3c0039d286be0a47ffbbac10a49778b73a0d071;5;2021;56007,915;07/06/21;23204
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;6;2021;8201302,5975;30/06/21;150710
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;6;2021;4117842,915;01/07/21;60494
40683820fbf9ffb61fb3aa409771647298d723e9a05404bc3b6a27139d7a0ee9;6;2021;205429,71;30/06/21;4388
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;6;2021;57003,3525;30/06/21;151862
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;6;2021;1030039,7475;30/06/21;60767
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;6;2021;19720,5075;07/07/21;17312
7ae353f62c16f0ef9ad0b65bb6aa031fa27fbbc32d317a4adc137fbc691cf87e;1;2022;1315808,085;01/02/22;40019
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;1;2022;15177,585;03/02/22;162078
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2022;1168,3725;02/02/22;308067
8945ccff89f9a7e70b6cf653b0245b9f1576dd6712dda62651bb4d87e35ed6bc;1;2022;102336,2175;31/01/22;32543
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;1;2022;36027,4275;01/02/22;31720
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;1;2022;2889627,7425;02/02/22;156410
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;1;2022;129219,3825;31/01/22;288702
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2022;11196,795;02/02/22;309610
2dc699dff82c5e83df79c190ce2df315dad356af45994d7e77d973312a096155;1;2022;390208,92;31/01/22;32645
b4b11c57c7ec0324ee2acd456592f8bbe254eb5d11521c76666a71a80e2c98e0;1;2022;47264,2125;03/02/22;35225
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;6;2021;19720,5075;07/07/21;17313
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;6;2021;17204,625;06/07/21;25119
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;6;2021;19720,515;07/07/21;17314
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;6;2021;28507,125;06/07/21;25867
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;6;2021;196879,815;06/07/21;461791
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;6;2021;2592,3525;06/07/21;25156
233d1fd377d0f2d62aa0cc0a9901149077bc4083d4e41c7b2f95b42a662db321;6;2021;21330,75;06/07/21;26783
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;6;2021;78682,3725;06/07/21;24198
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;6;2021;158431,785;06/07/21;1461
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;6;2021;4065,2475;06/07/21;23984
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;12;2021;11364,1275;09/01/22;6858
